"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"oc","Oceania","ocnru","Nauru","nru",383642.99999999994
"oc","Oceania","ocnzl","New Zealand","nzl",22530240
"oc","Oceania","ocplw","Palau","plw",1466628.9999999998
"oc","Oceania","ocpng","Papua New Guinea","png",23668759
"oc","Oceania","ocpyf","French Polynesia","pyf",39510346
"oc","Oceania","ocslb","Solomon Islands","slb",2156960
"oc","Oceania","octon","Tonga","ton",1502325.0000000002
"oc","Oceania","octuv","Tuvalu","tuv",4026
"oc","Oceania","ocvut","Vanuatu","vut",16776
"oc","Oceania","ocwlf","Wallis and Futuna","wlf",148485
"oc","Oceania","ocwsm","Samoa","wsm",1988288
"sa","South America","saarg","Argentina","arg",22269934
"sa","South America","sabol","Bolivia","bol",239630
"sa","South America","sabra","Brazil","bra",207070104
"sa","South America","sachl","Chile","chl",177992140
"sa","South America","sacol","Colombia","col",37024845
"sa","South America","saecu","Ecuador","ecu",5633592
"sa","South America","saflk","Falkland Islands","flk",312949
"sa","South America","saguy","Guyana","guy",1238226
"sa","South America","saper","Peru","per",23310253
"sa","South America","sapry","Paraguay","pry",14619613
"sa","South America","sasur","Suriname","sur",1271964
"sa","South America","saury","Uruguay","ury",19319932
"sa","South America","saven","Venezuela","ven",109524
