"Continent ID","Continent","Country ID","Country","ISO 3","Trade Value"
"oc","Oceania","ocnzl","New Zealand","nzl",144178819
"oc","Oceania","ocplw","Palau","plw",893
"oc","Oceania","ocpng","Papua New Guinea","png",9677211
"oc","Oceania","ocpyf","French Polynesia","pyf",669944
"oc","Oceania","ocslb","Solomon Islands","slb",142748
"oc","Oceania","octon","Tonga","ton",402397
"oc","Oceania","ocvut","Vanuatu","vut",13235
"oc","Oceania","ocwlf","Wallis and Futuna","wlf",3267
"oc","Oceania","ocwsm","Samoa","wsm",1194937
"sa","South America","saarg","Argentina","arg",421847547
"sa","South America","sabol","Bolivia","bol",138196346
"sa","South America","sabra","Brazil","bra",3367088692
"sa","South America","sachl","Chile","chl",180426890
"sa","South America","sacol","Colombia","col",171472037
"sa","South America","saecu","Ecuador","ecu",73186620
"sa","South America","saguy","Guyana","guy",6932780
"sa","South America","saper","Peru","per",91220185
"sa","South America","sapry","Paraguay","pry",188917928
"sa","South America","sasur","Suriname","sur",3309185
"sa","South America","saury","Uruguay","ury",211981230.99999997
"sa","South America","saven","Venezuela","ven",15469298
